store,category,name,price,product_link,common_category
al-fateh,coffee---fateh,NESTLE COFFEE MATE HAZELNUT SUGAR FREE 289.1 GM,"Rs.2,195",https://alfatah.pk/products/nestle-coffee-mate-hazelnut-sugar-free-290-1-gm,Beverages
al-fateh,coffee---fateh,STARBUCKS COFFEE BLONDE 51 GM,"Rs.3,195",https://alfatah.pk/products/starbucks-coffee-blonde-51-gm,Beverages
al-fateh,coffee---fateh,LAVAZZA DEK DELICATO CON NOTE DI FRUTTA SECCA 58G,"Rs.3,195",https://alfatah.pk/products/lavazza-dek-delicato-con-note-di-frutta-secca-58g,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE GOLD 47.5 GM,"Rs.1,295",https://alfatah.pk/products/nescafe-coffee-gold-47-5-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE RED CUP 200 GM,"Rs.3,695",https://alfatah.pk/products/nescafe-coffee-red-cup-200-gm,Beverages
al-fateh,coffee---fateh,LAVAZZA ESPRESSO ITALIANO CLASSICO GROUND COFFEE 250 GM,"Rs.2,995",https://alfatah.pk/products/lavazza-coffee-cafe-espresso-250-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE DECAFFEINATO ESPRESSO 55 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-decaffeinato-espresso-55-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFEE DOUBLE CHOCOLATE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffee-double-chocolate-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFEE IRISH CREAM 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffee-irish-cream-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFE CARAMELISED BISCUT SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-caramelised-biscut-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFE COOKIES & CREAM SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-cookies-cream-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFE BARISTA CAPPUCCINO SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-barista-cappuccino-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFE BARISTA MOCHA SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-barista-mocha-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE ICE BLACK TIN 250 ML,Rs.395,https://alfatah.pk/products/nescafe-coffee-ice-black-tin-250-ml,Beverages
al-fateh,coffee---fateh,BEANIES COFFEE CREAMY CARAMEL 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffee-creamy-caramel-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFE AMARETTO ALMOND SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-amaretto-almond-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE CLASSIC ORIGINAL 50 GM,"Rs.1,095",https://alfatah.pk/products/nescafe-coffee-classic-original-50-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE DER HIMMLISCHE GROUND SWITZER 500 ML,"Rs.4,195",https://alfatah.pk/products/movenpick-coffee-der-himmlische-ground-switzer-500-ml,Beverages
al-fateh,coffee---fateh,BEST DAY FRAPPE MOCHA COFFEE 280 ML,Rs.645,https://alfatah.pk/products/best-day-frappe-mocha-coffee-280-ml,Beverages
al-fateh,coffee---fateh,BEST DAY FRAPPE CAPPUCCINO COFFEE 280 ML,Rs.645,https://alfatah.pk/products/best-day-frappe-cappuccino-coffee-280-ml,Beverages
al-fateh,coffee---fateh,BEANIES COFFE VERY VANILLA SUGAR FREE 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffe-very-vanilla-sugar-free-50-gm,Beverages
al-fateh,coffee---fateh,BEANIES COFFEE NUTTY HAZELNUT 50 GM,"Rs.1,295",https://alfatah.pk/products/beanies-coffee-nutty-hazelnut-50-gm,Beverages
al-fateh,coffee---fateh,NESCAFE CLASSIC JAR 50G (RS 150 OFF),Rs.945,https://alfatah.pk/products/nescafe-classic-jar-50g-rs-150-off,Beverages
al-fateh,coffee---fateh,NESCAFE GOLD COFFE CREAMY LATTE RICH & CREAMY 12 PC 12X31,"Rs.2,295",https://alfatah.pk/products/nescafe-gold-coffe-creamy-latte-rich-creamy-12-pc-12x31,Beverages
al-fateh,coffee---fateh,NESCAFE COFFEE CLASSIC 190 GM,"Rs.2,695",https://alfatah.pk/products/nescafe-coffee-classic-190-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE CREMA LUNGO 53 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-crema-lungo-53-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE DER HIMMLISCHE LUNGO 53 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-der-himmlische-lungo-53-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE INTENSO ESPRESSO 53 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-intenso-espresso-53-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE RISTRETTO 55 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-ristretto-55-gm,Beverages
al-fateh,coffee---fateh,MOVENPICK COFFEE GUSTO ITALIANO LUNGO 55 GM,"Rs.1,695",https://alfatah.pk/products/movenpick-coffee-gusto-italiano-lungo-55-gm,Beverages
al-fateh,imported_drinks_&_juices---fateh,RED BULL STIMULANT DRINK WITH TAURINE 250ML,Rs.460,https://alfatah.pk/products/red-bull-stimulant-drink-with-taurine-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,MURREE BREWERY DRINK LEMON MALT CAN 250 ML,Rs.80,https://alfatah.pk/products/murree-brewery-drink-lemon-malt-can-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,POWERFULL GINSENG DRINK CAN 250ML,Rs.150,https://alfatah.pk/products/powerfull-ginseng-drink-can-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI FLOAT PEACH DRINK CAN 240 ML,Rs.120,https://alfatah.pk/products/fruti-float-peach-drink-can-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GATORADE DRINK TROPICAL FRUIT BOTTLE 500 ML-CARTON,Rs.600,https://alfatah.pk/products/gatorade-drink-tropical-fruit-bottle-500-ml-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,NESTLE SPARKLING LIME LEMON CAN 250ML,Rs.145,https://alfatah.pk/products/nestle-sparkling-lime-lemon-can-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,RED BULL ENERGY DRINK WITH TAURINE SUGAR FREE 250 ML,Rs.460,https://alfatah.pk/products/red-bull-energy-drink-with-taurine-sugar-free-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,MALEE COCONUT WATER 1 LTR,"Rs.1,295",https://alfatah.pk/products/malee-100p-coconut-water-1-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,MALEE 100% COCONUT WATER 1 LTR*12,"Rs.15,540",https://alfatah.pk/products/malee-100p-coconut-water-1-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI MANGO CHAUNSA JUICE GLASS BOTTLE 1 LTR,Rs.280,https://alfatah.pk/products/taste-of-nature-fruti-mango-juice-glass-bottle-1ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,TASTE OF NATURE FRUTI MANGO JUICE GLASS BOTTLE 1LTR- CARTON,"Rs.1,680",https://alfatah.pk/products/taste-of-nature-fruti-mango-juice-glass-bottle-1ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,EPIC ENERGY DRINK STIMULANT 250 ML,Rs.195,https://alfatah.pk/products/epic-energy-drink-stimulant-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,PERRIER WATER GLASS BOTTLE 330 ML,Rs.395,https://alfatah.pk/products/perrier-water-bottle-330-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,MALEE COCONUT WATER 330 ML BASIC,Rs.475,https://alfatah.pk/products/malee-coconut-water-330-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,REDBULL ENERGY DRINK WITH TAURINE 4PCS PACK 4X250ML,"Rs.1,840",https://alfatah.pk/products/red-bull-energy-drink-250-ml-4-pack,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI FLOAT ORANGE DRINK CAN 240 ML,Rs.120,https://alfatah.pk/products/fruti-float-orange-drink-can-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,ALMARAI MILK FULL FAT 1 LTR,Rs.695,https://alfatah.pk/products/almarai-milk-full-fat-1-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,MURREE BREWERY MALT 79 TIN 250 ML,Rs.80,https://alfatah.pk/products/murree-brewery-malt-79-tin-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,RED BULL WATER MELON CAN 250 ML,Rs.460,https://alfatah.pk/products/red-bull-water-melon-can-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,RANICANA DRINK PEACH FRUIT PIECES TIN 250 ML,Rs.100,https://alfatah.pk/products/ranicana-drink-peach-fruit-pieces-tin-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI MANGO CHAUNSA JUICE GLASS BOTTLE 200 ML,Rs.120,https://alfatah.pk/products/fruti-mango-chaunsa-juice-glass-bottle-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK BANANA 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-banana-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI MANGO & ORANGE JUICE GLASS BOTTLE 200 ML,Rs.120,https://alfatah.pk/products/fruti-mango-orange-juice-glass-bottle-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE MANGO NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-mango-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,RANICANA DRINK MANGO FRUIT PIECES TIN 240 ML,Rs.100,https://alfatah.pk/products/ranicana-drink-mango-fruit-pieces-tin-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,CAPRI SUN JUICE MANGO 200 ML,Rs.275,https://alfatah.pk/products/capri-sun-juice-mango-200-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,CAPRI SUN JUICE MIXED FRUIT 200 ML,Rs.275,https://alfatah.pk/products/capri-sun-juice-mixed-fruit-200-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,CAPRI SUN JUICE STRAWBERRY 200 ML,Rs.275,https://alfatah.pk/products/capri-sun-juice-strawberry-200-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI FLOAT MANGO DRINK CAN 240 ML,Rs.120,https://alfatah.pk/products/fruti-float-mango-drink-can-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,TIGER GOLD STIMULANT DRINK CAN 250ML,Rs.120,https://alfatah.pk/products/tiger-gold-stimulant-drink-can-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,MITCHELLS JUICE LEMON 800 ML,Rs.445,https://alfatah.pk/products/mitchells-juice-lemon-800-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,POWERFULL ESSENTIAL MULTIVITAMIN COCKTAIL GINSENG DRINK CAN,Rs.155,https://alfatah.pk/products/powerfull-essential-multivitamin-cocktail-ginseng-drink-can,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY POPPING BOBA BUBBLE DRINK PEACH 320 ML,Rs.495,https://alfatah.pk/products/best-day-popping-boba-bubble-drink-peach-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,BARBICAN DRINK PEACH 330 ML,Rs.310,https://alfatah.pk/products/barbican-drink-peach-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY POPPING BOBA BUBBLE DRINK TROPICAL 320 ML,Rs.495,https://alfatah.pk/products/best-day-popping-boba-bubble-drink-tropical-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE APPLE NECTAR BOTTLE 2 LTR- CARTON,"Rs.2,670",https://alfatah.pk/products/regal-siprus-juice-apple-nectar-bottle-2-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE APPLE NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-apple-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE LYCHEE 320 ML BASIC,Rs.295,https://alfatah.pk/products/joiner-juice-lychee-320-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,MURREE BREWERY CARBONATED MALT DRINK CINDY TIN 250 ML,Rs.80,https://alfatah.pk/products/murree-brewery-carbonated-malt-drink-cindy-tin-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI PEACH GLASS BOTTLE 1 LTR,Rs.280,https://alfatah.pk/products/fruti-peach-glass-bottle-1-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE STRAWBERRY 320 ML BASIC,Rs.295,https://alfatah.pk/products/joiner-juice-strawberry-320-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY POPPING BOBA BUBBLE DRINK MANGO 320 ML,Rs.495,https://alfatah.pk/products/best-day-popping-boba-bubble-drink-mango-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI MANGO ORANGE JUICE GLASS BOTTLE 1LTR,Rs.280,https://alfatah.pk/products/taste-of-nature-fruti-mango-orange-juice-glass-bottle-1ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,ALMARAI MILK LOW FAT 1 LTR,Rs.695,https://alfatah.pk/products/almarai-milk-low-fat-1-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,DELMONTE JUICE PINEAPPLE WITH VITAMINS A-C-E 1.36 LTR- CARTON,"Rs.7,770",https://alfatah.pk/products/delmonte-juice-pineapple-with-vitamins-a-c-e-1-36-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,DELMONTE JUICE PINEAPPLE WITH VITAMINS A-C-E 1.36 LTR,"Rs.1,295",https://alfatah.pk/products/delmonte-juice-pineapple-with-vitamins-a-c-e-1-36-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI POMEGRANATE JUICE GLASS BOTTLE 200 ML,Rs.130,https://alfatah.pk/products/fruti-pomegranate-juice-glass-bottle-250ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE POMEGRANATE NECTAR BOTTLE 2 LTR- CARTON,"Rs.2,670",https://alfatah.pk/products/regal-siprus-juice-pomegranate-nectar-bottle-2-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE POMEGRANATE NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-pomegranate-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,BARBICAN DRINK TROPICAL 330 ML,Rs.310,https://alfatah.pk/products/barbican-drink-tropical-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,BARBICAN DRINK LEMON 330 ML,Rs.310,https://alfatah.pk/products/barbican-drink-lemon-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE LYCHEE NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-lychee-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,RANI BOTTEL ORANGE JUICE 200 ML,Rs.310,https://alfatah.pk/products/rani-bottel-orange-juice-200-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO QUEEN COCONUT WATER 320 ML,Rs.310,https://alfatah.pk/products/coco-queen-coconut-water-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY TROPICON STRAWBERRY DRINK CAN 330 ML,Rs.385,https://alfatah.pk/products/best-day-tropicon-strawberry-drink-can-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,RANI BOTTEL MANGO JUICE 200 ML,Rs.310,https://alfatah.pk/products/rani-bottel-mango-juice-200-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO QUEEN JUICE STRAWBERRY BOTTLE 320 ML,Rs.310,https://alfatah.pk/products/coco-queen-juice-strawberry-bottle-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,PERRIER WATER GLASS BOTTLE 750 ML,Rs.745,https://alfatah.pk/products/perrier-water-bottle-750-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE GOYAVE ROSE NECTAR BOTTLE 2 LTR- CARTON,"Rs.2,670",https://alfatah.pk/products/regal-siprus-juice-goyave-rose-nectar-bottle-2-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE NECTAR FINEST PINK GUAVA BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-goyave-rose-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE MANGO 320 ML BASIC,Rs.295,https://alfatah.pk/products/joiner-juice-mango-320-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY TROPICON MANGO DRINK CAN 330 ML,Rs.385,https://alfatah.pk/products/best-day-tropicon-mango-drink-can-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,BARBICAN DRINK MALT 330 ML,Rs.310,https://alfatah.pk/products/barbican-drink-malt-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE PEACH 320 ML,Rs.295,https://alfatah.pk/products/joiner-juice-peach-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE GRAPE 320 ML BASIC,Rs.295,https://alfatah.pk/products/joiner-juice-grape-320-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE PEACH NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-peach-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO QUEEN JUICE MANGO BOTTLE 320 ML,Rs.310,https://alfatah.pk/products/coco-queen-juice-mango-bottle-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI FLOAT MANGO AND ORANGE DRINK CAN 250 ML,Rs.120,https://alfatah.pk/products/fruti-float-mango-and-orange-drink-can-250-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,PURE HEAVEN JUICE RED GRAPE NON ALCOHOLIC 750 ML,"Rs.1,145",https://alfatah.pk/products/pure-heaven-juice-red-grape-non-alcoholic-750-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,PASION FLOAT PEACH & APRICOT CAN (SUGAR FREE) 240 ML,Rs.185,https://alfatah.pk/products/pasion-float-peach-apricot-can-sugar-free-240-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,JOINER JUICE PINEAPPLE 320 ML BASIC,Rs.295,https://alfatah.pk/products/joiner-juice-pineapple-320-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK NATA DE COCO 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-nata-de-coco-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,BEST DAY TROPICON GUAVA DRINK CAN 330 ML,Rs.385,https://alfatah.pk/products/best-day-tropicon-guava-drink-can-330-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK ROSE 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-rose-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,VIMTO DRINK FRUIT CORDIAL 710 ML,"Rs.1,795",https://alfatah.pk/products/vimto-drink-fruit-cordial-710-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,VIMTO DRINK FRUIT CORDIAL 710 ML-CARTON,"Rs.10,770",https://alfatah.pk/products/vimto-drink-fruit-cordial-710-ml-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO QUEEN JUICE GRAPE BOTTLE 320 ML,Rs.310,https://alfatah.pk/products/coco-queen-juice-grape-bottle-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE KINNU NECTAR BOTTLE 2 LTR- CARTON,"Rs.2,670",https://alfatah.pk/products/regal-siprus-juice-kinnu-nectar-bottle-2-ltr-carton,Beverages
al-fateh,imported_drinks_&_juices---fateh,REGAL SIPRUS JUICE KINNU NECTAR BOTTLE 2 LTR,Rs.445,https://alfatah.pk/products/regal-siprus-juice-kinnu-nectar-bottle-2-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK MANGO 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-mango-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE MANGO 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-mango-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE STRAWBERRY 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-strawberry-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE LEMON 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-lemon-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,CO FRESH MILK DRINK WITH ALMOND FLAVOR 290 ML,Rs.375,https://alfatah.pk/products/co-fresh-milk-drink-with-almond-flavor-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO QUEEN JUICE PINEAPPLE BOTTLE 320 ML,Rs.310,https://alfatah.pk/products/coco-queen-juice-pineapple-bottle-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,DEVA SMO OTHIE JUICE APRICORT CARROT APPLE BANANA 300 ML,Rs.695,https://alfatah.pk/products/deva-smo-othie-juice-apricort-carrot-apple-banana-300-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK MOCHA 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-mocha-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE ORANGE 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-orange-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE LYCHEE 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-lychee-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,VOSS SPARKLING WATER 800 ML,"Rs.1,195",https://alfatah.pk/products/voss-sparkling-water-800-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO ROYAL COCONUT MILK DRINK CHOCOLATE 290 ML,Rs.395,https://alfatah.pk/products/coco-royal-coconut-milk-drink-chocolate-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,FRUTI GUAVA GLASS BOTTLE 1 LTR,Rs.280,https://alfatah.pk/products/fruti-guava-glass-bottle-1-ltr,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE BLUEBERRY 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-blueberry-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,DEVA SMO OTHIE JUICE BEETROOT BANANA CARROT APPLE 300 ML,Rs.695,https://alfatah.pk/products/deva-smo-othie-juice-beetroot-banana-carrot-apple-300-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE KIWI 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-kiwi-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO ROYAL COCONUT MILK DRINK MANGO 290 ML,Rs.395,https://alfatah.pk/products/coco-royal-coconut-milk-drink-mango-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,UGLOBE COCONUT DRINK MILK CHOCOLATE 290 ML BASIC,Rs.375,https://alfatah.pk/products/uglobe-coconut-drink-milk-chocolate-290-ml-basic,Beverages
al-fateh,imported_drinks_&_juices---fateh,DEVA SMO OTHIE JUICE STRAWBERRY ARONIA BANANA APPLE 300 ML,Rs.695,https://alfatah.pk/products/deva-smo-othie-juice-strawberry-aronia-banana-apple-300-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,GLINTER JUICE PEACH 350 ML,Rs.425,https://alfatah.pk/products/glinter-juice-peach-350-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,KATO JUICE YOUNG ORANGE 320 ML,Rs.295,https://alfatah.pk/products/kato-juice-young-orange-320-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO ROYAL COCONUT MILK DRINK BANANA 290 ML,Rs.395,https://alfatah.pk/products/coco-royal-coconut-milk-drink-banana-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,CO FRESH MILK DRINK WITH ROSE FLAVOR 290 ML,Rs.375,https://alfatah.pk/products/co-fresh-milk-drink-with-rose-flavor-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO ROYAL COCONUT MILK DRINK ORIGINAL 290 ML,Rs.395,https://alfatah.pk/products/coco-royal-coconut-milk-drink-original-290-ml,Beverages
al-fateh,imported_drinks_&_juices---fateh,COCO ROYAL COCONUT MILK DRINK MELON 290 ML,Rs.395,https://alfatah.pk/products/coco-royal-coconut-milk-drink-melon-290-ml,Beverages
