store,category,name,price,cleaned_category,product-link,image_url,standardized_unit,quantity,cleaned_name
al-fateh,cheese---fateh,HAPPY COW CHEESE CHEDDAR 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-cheese-cheddar-200-gm,,g,200.0,happy cow cheese cheddar
al-fateh,cheese---fateh,NURPUR MOZZARELLA CHEESE BLOCK 200GM,Rs.670,Dairy,https://alfatah.pk/products/nurpur-mozzarella-cheese-block-200gm,,g,200.0,nurpur mozzarella cheese block
al-fateh,cheese---fateh,NURPUR CHEDDAR CHEESE BLOCK 200GM,Rs.645,Dairy,https://alfatah.pk/products/nurpur-cheddar-cheese-block-200gm,,g,200.0,nurpur cheddar cheese block
al-fateh,cheese---fateh,PUCK CREAM NATURAL CREAM CHEESE 200 GM,"Rs.1,099",Dairy,https://alfatah.pk/products/puck-cream-natural-cream-cheese-200-gm,,g,200.0,puck cream natural cream cheese
al-fateh,cheese---fateh,FRESH LOW FAT COTTAGE CHEESE 200 GM,Rs.445,Dairy,https://alfatah.pk/products/fresh-low-fat-cottage-cheese-200-gm,,g,200.0,fresh low fat cottage cheese
al-fateh,cheese---fateh,HAPPY COW CHEESE LOW FAT LIGHT 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-cheese-low-fat-light-200-gm,,g,200.0,happy cow cheese low fat light
al-fateh,cheese---fateh,ADAMS COTTAGE CHEESE LOW FAT 200 GM,Rs.530,Dairy,https://alfatah.pk/products/adams-cottage-cheese-low-fat-200-gm,,g,200.0,adams cottage cheese low fat
al-fateh,cheese---fateh,HAPPY COW MOZZARELLA CHEESE 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-mozzarella-cheese-200-gm,,g,200.0,happy cow mozzarella cheese
al-fateh,cheese---fateh,FF BURGER CHEESE SLICES 200GM,Rs.645,Dairy,https://alfatah.pk/products/ff-burger-cheese-slices-200gm,,g,200.0,ff burger cheese slices
al-fateh,cheese---fateh,ADAMS SINLGE SLICE BURGER CHEESE 1 KG,"Rs.1,995",Dairy,https://alfatah.pk/products/adams-sinlge-slice-burger-cheese-1-kg,,kg,1.0,adams sinlge slice burger cheese
al-fateh,cheese---fateh,FRESH ST SHREDDED CHEDDAR CHEESE 200 GM,Rs.667Rs.745,Dairy,https://alfatah.pk/products/fresh-st-shredded-cheddar-cheese-200-gm,,g,200.0,fresh st shredded cheddar cheese
al-fateh,cheese---fateh,FF CHEDDAR CHEESE BLOCK 200GM,Rs.575,Dairy,https://alfatah.pk/products/ff-cheddar-cheese-block-200gm,,g,200.0,ff cheddar cheese block
al-fateh,cheese---fateh,HAPPY COW BURGER CHEESE SLICE 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-burger-cheese-slice-200-gm,,g,200.0,happy cow burger cheese slice
al-fateh,cheese---fateh,HAPPY COW CHEESE REGULER 24 SLICES 400 GM,"Rs.2,295",Dairy,https://alfatah.pk/products/happy-cow-cheese-reguler-24-slices-400-gm,,slices,24.0,happy cow cheese reguler
al-fateh,cheese---fateh,HAPPY COW YELLOW CHEDDAR CATERING CHEESE 400GM,"Rs.2,295",Dairy,https://alfatah.pk/products/happy-cow-yellow-cheddar-catering-cheese-400gm,,g,400.0,happy cow yellow cheddar catering cheese
al-fateh,cheese---fateh,FF MOZZARELLA CHEESE BLOCK 200GM,Rs.645,Dairy,https://alfatah.pk/products/ff-mozzarella-cheese-block-200gm,,g,200.0,ff mozzarella cheese block
al-fateh,cheese---fateh,ADAMS TOAST SLICE 200GM,Rs.630,Dairy,https://alfatah.pk/products/adams-toast-slice-200gm,,g,200.0,adams toast slice
al-fateh,cheese---fateh,FF CHEDDAR CHEESE BLOCK 130GM,Rs.395,Dairy,https://alfatah.pk/products/ff-cheddar-cheese-block-130gm,,g,130.0,ff cheddar cheese block
al-fateh,cheese---fateh,OLIVE GROVE EXTRA VIRGAN RICH TASTING 375 GM,"Rs.1,495",Dairy,https://alfatah.pk/products/olive-grove-extra-virgan-rich-tasting-375-gm,,g,375.0,olive grove extra virgan rich tasting
al-fateh,cheese---fateh,FF BULK CHEESE DESI GHEE 900 GM,"Rs.4,495",Dairy,https://alfatah.pk/products/ff-bulk-cheese-desi-ghee-900-gm,,g,900.0,ff bulk cheese desi ghee
al-fateh,cheese---fateh,ITALIANO POWDER PARMESAN CHEESE 80 GM,Rs.895,Dairy,https://alfatah.pk/products/italiano-powder-parmesan-cheese-80-gm,,g,80.0,italiano powder parmesan cheese
al-fateh,cheese---fateh,OLIVE GROVE LITE MILD TASTING 500 GM,"Rs.1,645",Dairy,https://alfatah.pk/products/olive-grove-lite-mild-tasting-500-gm,,g,500.0,olive grove lite mild tasting
al-fateh,cheese---fateh,HAPPY COW CHEESE LOW FAT 8 PORTIONS 140 GM,Rs.985,Dairy,https://alfatah.pk/products/happy-cow-cheese-low-fat-8-portions-140-gm,,portions,8.0,happy cow cheese low fat
al-fateh,cheese---fateh,FF MATURE CHEESE PARMESANO 50 GM,Rs.695,Dairy,https://alfatah.pk/products/ff-mature-cheese-parmesano-50-gm,,g,50.0,ff mature cheese parmesano
al-fateh,cheese---fateh,HAPPY COW SANDWICH CHEESE 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-sandwich-cheese-200-gm,,g,200.0,happy cow sandwich cheese
al-fateh,cheese---fateh,FF BULK CHEESE DESI GHEE 450 GM,"Rs.2,295",Dairy,https://alfatah.pk/products/ff-bulk-cheese-desi-ghee-450-gm,,g,450.0,ff bulk cheese desi ghee
al-fateh,cheese---fateh,ADAMS MOZZARELLA COW CHEESE 400 GM,"Rs.1,275",Dairy,https://alfatah.pk/products/adams-mozzarella-cow-cheese-400-gm,,g,400.0,adams mozzarella cow cheese
al-fateh,cheese---fateh,FF MOZZARELLA CHEESE BLOCK 130GM,Rs.425,Dairy,https://alfatah.pk/products/ff-mozzarella-cheese-block-130gm,,g,130.0,ff mozzarella cheese block
al-fateh,cheese---fateh,HAPPY COW CREAM 8 PORTIONS 140 GM,Rs.965,Dairy,https://alfatah.pk/products/happy-cow-cream-8-portions-140-gm,,portions,8.0,happy cow cream
al-fateh,cheese---fateh,ADAMS CHEDDAR CHEESE 907 GM,"Rs.1,795",Dairy,https://alfatah.pk/products/adams-cheddar-cheese-907-gm,,g,907.0,adams cheddar cheese
al-fateh,cheese---fateh,OLIVE GROVE SPREAD CLASSIC MILD TASTING 375 GM,"Rs.1,445",Dairy,https://alfatah.pk/products/olive-grove-spread-classic-mild-tasting-375-gm,,g,375.0,olive grove spread classic mild tasting
al-fateh,cheese---fateh,FF CREAM CHEESE 200 GM,Rs.570,Dairy,https://alfatah.pk/products/ff-cream-cheese-200-gm,,g,200.0,ff cream cheese
al-fateh,cheese---fateh,ADAMS CHEDDAR CHEESE 2 KG,"Rs.3,695",Dairy,https://alfatah.pk/products/adams-cheddar-cheese-2-kg,,kg,2.0,adams cheddar cheese
al-fateh,cheese---fateh,HAPPY COW TOAST CHEESE 200 GM,"Rs.1,335",Dairy,https://alfatah.pk/products/happy-cow-toast-cheese-200-gm,,g,200.0,happy cow toast cheese
al-fateh,cheese---fateh,BILLYS CREAM CHEESE 200 GM,Rs.530,Dairy,https://alfatah.pk/products/billys-cream-cheese-200-gm,,g,200.0,billys cream cheese
al-fateh,cheese---fateh,FF MOZZARELLA CHEESE BLOCK 400GM,"Rs.1,245",Dairy,https://alfatah.pk/products/ff-mozzarella-cheese-block-400gm,,g,400.0,ff mozzarella cheese block
al-fateh,cheese---fateh,FF CHEDDAR CHEESE BLOCK 400GM,"Rs.1,095",Dairy,https://alfatah.pk/products/ff-cheddar-cheese-block-400gm,,g,400.0,ff cheddar cheese block
al-fateh,cheese---fateh,HAPPY COW CHEESE CATERING 48 SLICE 800 GM,"Rs.3,895",Dairy,https://alfatah.pk/products/happy-cow-cheese-catering-48-slice-800-gm,,g,800.0,happy cow cheese catering 48 slice
al-fateh,cheese---fateh,FF CHEDDAR SLICES 1 KG,"Rs.1,895",Dairy,https://alfatah.pk/products/ff-cheddar-slices-1-kg,,kg,1.0,ff cheddar slices
al-fateh,cheese---fateh,NATIONAL CUSTARD POWDER MANGO 120GM,Rs.120,Dairy,https://alfatah.pk/products/national-custard-powder-mango-120gm,,g,120.0,national custard powder mango
al-fateh,cheese---fateh,ADAMS PIZZA CHEESE 2 KG,"Rs.3,995",Dairy,https://alfatah.pk/products/adams-pizza-cheese-2-kg,,kg,2.0,adams pizza cheese
al-fateh,cheese---fateh,ADAMS MOZRAELLA CHEESE PC 2 KG,"Rs.4,745",Dairy,https://alfatah.pk/products/adams-mozraella-cheese-pc-2-kg,,kg,2.0,adams mozraella cheese pc
al-fateh,cheese---fateh,BILLYS COTTAGE CHEESE 200 GM,Rs.570,Dairy,https://alfatah.pk/products/billys-cottage-cheese-200-gm,,g,200.0,billys cottage cheese
al-fateh,cheese---fateh,ADAMS CHILLI CHEESE 200 GM,Rs.575,Dairy,https://alfatah.pk/products/adams-chilli-cheese-200-gm,,g,200.0,adams chilli cheese
al-fateh,cheese---fateh,FF MATURE CHEESE PARMESANO 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-parmesano-200-gm,,g,200.0,ff mature cheese parmesano
al-fateh,cheese---fateh,ALMARAI FETA CHEESE FULL CREAM 200 GM,"Rs.1,095",Dairy,https://alfatah.pk/products/almarai-feta-cheese-full-cream-200-gm,,g,200.0,almarai feta cheese full cream
al-fateh,cheese---fateh,KRAFT CHEDDAR CHEESE 190 GM,"Rs.1,145",Dairy,https://alfatah.pk/products/kraft-cheddar-cheese-190-gm,,g,190.0,kraft cheddar cheese
al-fateh,cheese---fateh,ALMARAI CHEESE TRIANGLES 120GM BASIC,Rs.795,Dairy,https://alfatah.pk/products/almarai-cheese-triangles-120gm-basic,,g,120.0,almarai cheese triangles basic
al-fateh,cheese---fateh,FF PIZZA CHEESE BLOCK 200GM,Rs.645,Dairy,https://alfatah.pk/products/ff-pizza-cheese-block-200gm,,g,200.0,ff pizza cheese block
al-fateh,cheese---fateh,FF PIZZA CHEESEBLOCK400GM,"Rs.1,245",Dairy,https://alfatah.pk/products/ff-pizza-cheese-block-400gm,,g,400.0,ff pizza cheeseblock
al-fateh,cheese---fateh,FF CHEDDAR CHEESE 1 KG,"Rs.1,945",Dairy,https://alfatah.pk/products/ff-cheddar-cheese-1-kg,,kg,1.0,ff cheddar cheese
al-fateh,cheese---fateh,VIKING DANISH WHITE FETA CHEESE 500 GM,"Rs.1,945",Dairy,https://alfatah.pk/products/viking-danish-white-feta-cheese-500-gm,,g,500.0,viking danish white feta cheese
al-fateh,cheese---fateh,FF FETA BOURSIN 200 GM,"Rs.1,260",Dairy,https://alfatah.pk/products/ff-feta-boursin-200-gm,,g,200.0,ff feta boursin
al-fateh,cheese---fateh,PHILADELPHIA CHEES SPRAED ORIGINAL 180 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/philadelphia-chees-spraed-original-180-gm,,g,180.0,philadelphia chees spraed original
al-fateh,cheese---fateh,FF FETA CREAMY 200 GM,"Rs.1,135",Dairy,https://alfatah.pk/products/ff-feta-creamy-200-gm,,g,200.0,ff feta creamy
al-fateh,cheese---fateh,HAPPY COW GOUDA CHEESE SLICE 150 GM,"Rs.1,045",Dairy,https://alfatah.pk/products/happy-cow-gouda-cheese-slice-150-gm,,g,150.0,happy cow gouda cheese slice
al-fateh,cheese---fateh,ZANETTI PARMIGIANO REGGIANO FOR MAGGI 150 GM,"Rs.2,995",Dairy,https://alfatah.pk/products/zanetti-parmigiano-reggiano-for-maggi-150-gm,,g,150.0,zanetti parmigiano reggiano for maggi
al-fateh,cheese---fateh,FF PIZZA CHEESE BLOCK 130GM,Rs.445,Dairy,https://alfatah.pk/products/ff-pizza-cheese-block-130gm,,g,130.0,ff pizza cheese block
al-fateh,cheese---fateh,HAPPY COW EMMENTAL CHEESE SLIC 150 GM,"Rs.1,045",Dairy,https://alfatah.pk/products/happy-cow-emmental-cheese-slic-150-gm,,g,150.0,happy cow emmental cheese slic
al-fateh,cheese---fateh,ALMARAI FETA CHEESE FULL CREAM 400 GM,"Rs.1,995",Dairy,https://alfatah.pk/products/almarai-feta-cheese-full-cream-400-gm,,g,400.0,almarai feta cheese full cream
al-fateh,cheese---fateh,ALMARAI FETA CHEESE LOW FAT 200 GM,"Rs.1,295",Dairy,https://alfatah.pk/products/almarai-feta-cheese-low-fat-200-gm,,g,200.0,almarai feta cheese low fat
al-fateh,cheese---fateh,HAPPY COW CREAM CHEESE NATURAL 150 GM,"Rs.1,385",Dairy,https://alfatah.pk/products/happy-cow-cream-cheese-natural-150-gm,,g,150.0,happy cow cream cheese natural
al-fateh,cheese---fateh,CASTELLO DANABLU BLUE MOULD CHEESE 100GM,"Rs.1,045",Dairy,https://alfatah.pk/products/castello-danablu-blue-mould-cheese-100gm,,g,100.0,castello danablu blue mould cheese
al-fateh,cheese---fateh,PUCK TRIANGLES CHEESE PORTIONS 8 120G,Rs.895,Dairy,https://alfatah.pk/products/puck-triangles-cheese-portions-8-120g,,g,120.0,puck triangles cheese portions 8
al-fateh,cheese---fateh,PERMIZAN REGGION 150 GM PC,"Rs.3,195",Dairy,https://alfatah.pk/products/permizan-reggion-150-gm-pc,,g,150.0,permizan reggion pc
al-fateh,cheese---fateh,MONTE CHRISTO CHEDDAR CHEESE ORANGE 200 GM,"Rs.2,495",Dairy,https://alfatah.pk/products/monte-christo-cheddar-cheese-orange-200-gm,,g,200.0,monte christo cheddar cheese orange
al-fateh,cheese---fateh,FF MOZARELLA CHEESE 2 KG,"Rs.4,645",Dairy,https://alfatah.pk/products/ff-mozarella-cheese-2-kg,,kg,2.0,ff mozarella cheese
al-fateh,cheese---fateh,FF MATURE CHEESE ENGLISH CHEDDAR 50 GM,Rs.645,Dairy,https://alfatah.pk/products/ff-mature-cheese-english-cheddar-50-gm,,g,50.0,ff mature cheese english cheddar
al-fateh,cheese---fateh,ITALIANO POWDER CHEDDAR CHEESE 75 GM,Rs.645,Dairy,https://alfatah.pk/products/italiano-powder-cheddar-cheese-75-gm,,g,75.0,italiano powder cheddar cheese
al-fateh,cheese---fateh,FF CHEDDAR CHEESE 2 KG,"Rs.3,675",Dairy,https://alfatah.pk/products/ff-cheddar-cheese-2-kg,,kg,2.0,ff cheddar cheese
al-fateh,cheese---fateh,ALMARAI FETA CHEESE LIGHT 400 GM,"Rs.2,595",Dairy,https://alfatah.pk/products/almarai-feta-cheese-light-400-gm,,g,400.0,almarai feta cheese light
al-fateh,cheese---fateh,ILE PETIT BRIE CHEESE 125GM,"Rs.2,195",Dairy,https://alfatah.pk/products/ile-petit-brie-cheese-125gm,,g,125.0,ile petit brie cheese
al-fateh,cheese---fateh,PUCK CUBE FETA CHEESE BOX 430 GM,"Rs.1,795",Dairy,https://alfatah.pk/products/puck-cube-feta-cheese-box-430-gm,,g,430.0,puck cube feta cheese box
al-fateh,cheese---fateh,PAYSAN BRETON LE BRIE 125GM,"Rs.1,695",Dairy,https://alfatah.pk/products/paysan-breton-le-brie-125gm,,g,125.0,paysan breton le brie
al-fateh,cheese---fateh,FF MATURE CHEESE GOUDA 50 GM,Rs.645,Dairy,https://alfatah.pk/products/ff-mature-cheese-gouda-50-gm,,g,50.0,ff mature cheese gouda
al-fateh,cheese---fateh,MONTE CHRISTO CHEDDAR CHEESE WHITE 200 GM,"Rs.2,495",Dairy,https://alfatah.pk/products/monte-christo-cheddar-cheese-white-200-gm,,g,200.0,monte christo cheddar cheese white
al-fateh,cheese---fateh,PHILADELPHIA LIGHT CHEESE SPREAD 180 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/philadelphia-light-cheese-spread-180-gm,,g,180.0,philadelphia light cheese spread
al-fateh,cheese---fateh,CASTELLO BRIE CHEESE NATURAL DANISH 125 GM,"Rs.1,295",Dairy,https://alfatah.pk/products/castello-brie-cheese-natural-danish-125-gm,,g,125.0,castello brie cheese natural danish
al-fateh,cheese---fateh,FF MATURE CHEESE PEPPER JACK 50 GM,Rs.695,Dairy,https://alfatah.pk/products/ff-mature-cheese-pepper-jack-50-gm,,g,50.0,ff mature cheese pepper jack
al-fateh,cheese---fateh,BABY BEL MINI CHEESE 100 GM,"Rs.2,095",Dairy,https://alfatah.pk/products/baby-bel-mini-cheese-100-gm,,g,100.0,baby bel mini cheese
al-fateh,cheese---fateh,FRICO SMOKED CHEESE 200 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/frico-smoked-cheese-200-gm,,g,200.0,frico smoked cheese
al-fateh,cheese---fateh,ELLE & VIRE CREME DESSERT VANILLE BOURBON 100GM,Rs.895,Dairy,https://alfatah.pk/products/elle-vire-creme-dessert-vanille-bourbon-100gm,,g,100.0,elle & vire creme dessert vanille bourbon
al-fateh,cheese---fateh,WYKE FARMS VINTAGE RESERVE CHEDDAR CHEESE 200 GM,"Rs.2,695",Dairy,https://alfatah.pk/products/wyke-farms-vintage-reserve-cheddar-cheese-200-gm,,g,200.0,wyke farms vintage reserve cheddar cheese
al-fateh,cheese---fateh,WYKE FARMS EXTRA MATURE CHEDDAR 200 GM,"Rs.2,795",Dairy,https://alfatah.pk/products/wyke-farms-extra-mature-cheddar-200-gm,,g,200.0,wyke farms extra mature cheddar
al-fateh,cheese---fateh,ILE PETIT CAMEMBERT CHEESE 125GM,"Rs.2,195",Dairy,https://alfatah.pk/products/ile-petit-camembert-cheese-125gm,,g,125.0,ile petit camembert cheese
al-fateh,cheese---fateh,PAYSAN BRETON EMMENTAL 220 GM,"Rs.2,395",Dairy,https://alfatah.pk/products/paysan-breton-emmental-220-gm,,g,220.0,paysan breton emmental
al-fateh,cheese---fateh,FF MATURE CHEESE HERB GOUDA 50 GM,Rs.745,Dairy,https://alfatah.pk/products/ff-mature-cheese-herb-gouda-50-gm,,g,50.0,ff mature cheese herb gouda
al-fateh,cheese---fateh,PAYSAN BRETON LE CAMEMBERT 125GM,"Rs.1,695",Dairy,https://alfatah.pk/products/paysan-breton-le-camembert-125gm,,g,125.0,paysan breton le camembert
al-fateh,cheese---fateh,FF MATURE CHEESE GOUDA 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-gouda-200-gm,,g,200.0,ff mature cheese gouda
al-fateh,cheese---fateh,WYKE FARMS MATURE & CREAMY CHEDDAR 200 GM,"Rs.2,795",Dairy,https://alfatah.pk/products/wyke-farms-mature-creamy-cheddar-200-gm,,g,200.0,wyke farms mature & creamy cheddar
al-fateh,cheese---fateh,PUCK FETA CUBE GARLIC & PARSELY 200GM,"Rs.1,795",Dairy,https://alfatah.pk/products/puck-feta-cube-garlic-parsely-200gm,,g,200.0,puck feta cube garlic & parsely
al-fateh,cheese---fateh,WYKE FARMS RED LEICESTER CHEESE 200 GM,"Rs.2,995",Dairy,https://alfatah.pk/products/wyke-farms-red-leicester-cheese-200-gm,,g,200.0,wyke farms red leicester cheese
al-fateh,cheese---fateh,FF MATURE CHEESE PEPPER JACK 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-pepper-jack-200-gm,,g,200.0,ff mature cheese pepper jack
al-fateh,cheese---fateh,WYKE FARMS MILD AND MELLOWS CHEDDAR 200 GM,"Rs.2,695",Dairy,https://alfatah.pk/products/wyke-farms-mild-and-mellows-cheddar-200-gm,,g,200.0,wyke farms mild and mellows cheddar
al-fateh,cheese---fateh,PRESIDENT NATURAL SHREDDED CHEDDAR CHEESE 200G,"Rs.2,195",Dairy,https://alfatah.pk/products/president-natural-shredded-cheddar-cheese-200g,,g,200.0,president natural shredded cheddar cheese
al-fateh,cheese---fateh,KERRY GOLD MATURE CHEDDER 200GM,"Rs.2,895",Dairy,https://alfatah.pk/products/kerry-gold-mature-chedder-200gm,,g,200.0,kerry gold mature chedder
al-fateh,cheese---fateh,FF MATURE CHEESE MONTERY JACK 50 GM,Rs.695,Dairy,https://alfatah.pk/products/ff-mature-cheese-montery-jack-50-gm,,g,50.0,ff mature cheese montery jack
al-fateh,cheese---fateh,FRICO GOUDA MILD CHEESE 295 GM,"Rs.3,195",Dairy,https://alfatah.pk/products/frico-gouda-mild-cheese-295-gm,,g,295.0,frico gouda mild cheese
al-fateh,cheese---fateh,FRICO EDAM CUT CHEESE HOLLAND PC 235 GM,"Rs.2,295",Dairy,https://alfatah.pk/products/frico-edam-cut-cheese-holland-pc-235-gm,,g,235.0,frico edam cut cheese holland pc
al-fateh,cheese---fateh,PRESIDENT SANDWICH WITH CHEDDAR 10 SLICES,"Rs.1,795",Dairy,https://alfatah.pk/products/president-sandwich-with-cheddar-10-slices,,slices,10.0,president sandwich with cheddar
al-fateh,cheese---fateh,PRESIDENT NATURAL SHREDDED MOZZARELLA CHEESE 200G,"Rs.2,195",Dairy,https://alfatah.pk/products/president-natural-shredded-mozzarella-cheese-200g,,g,200.0,president natural shredded mozzarella cheese
al-fateh,cheese---fateh,FF MATURE CHEESE ENGLISH CHEDDAR 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-english-cheddar-200-gm,,g,200.0,ff mature cheese english cheddar
al-fateh,cheese---fateh,PRESIDENT CREAM CHEESE 180G,"Rs.1,695",Dairy,https://alfatah.pk/products/president-cream-cheese-180g,,g,180.0,president cream cheese
al-fateh,cheese---fateh,FRICO CHEESE SLICES ORIGINAL GOUDA MILD 150 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/frico-cheese-slices-original-gouda-mild-150-gm,,g,150.0,frico cheese slices original gouda mild
al-fateh,cheese---fateh,FF MATURE CHEESE MONTERY JACK 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-montery-jack-200-gm,,g,200.0,ff mature cheese montery jack
al-fateh,cheese---fateh,PRESIDENT LIGHT & TASTY 10 SLICE 200G,"Rs.1,795",Dairy,https://alfatah.pk/products/president-light-tasty-10-slice-200g,,g,200.0,president light & tasty 10 slice
al-fateh,cheese---fateh,PRESIDENT BURGER WITH CHEDDAR 10 SLICES 200 GM,"Rs.1,695",Dairy,https://alfatah.pk/products/president-burger-with-cheddar-10-slices-200-gm,,slices,10.0,president burger with cheddar
al-fateh,cheese---fateh,PHILADELPHIA ORIGINAL CHEESE SPREAD LIGHT 280 GM,"Rs.2,795",Dairy,https://alfatah.pk/products/philadelphia-original-cheese-spread-light-280-gm,,g,280.0,philadelphia original cheese spread light
al-fateh,cheese---fateh,KERRY GOLD RED CHEDDAR CHEESE 200GM,"Rs.2,895",Dairy,https://alfatah.pk/products/kerry-gold-red-cheddar-cheese-200gm,,g,200.0,kerry gold red cheddar cheese
al-fateh,cheese---fateh,FF MATURE CHEESE HERB GOUDA 200 GM,"Rs.2,450",Dairy,https://alfatah.pk/products/ff-mature-cheese-herb-gouda-200-gm,,g,200.0,ff mature cheese herb gouda
al-fateh,cheese---fateh,FRICO CHEESE SLICES ORIGINAL MASDAM 150 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/frico-cheese-slices-original-masdam-150-gm,,g,150.0,frico cheese slices original masdam
al-fateh,cheese---fateh,FRICO CHEVRETTE MILD CHEESE 150 GM,"Rs.2,395",Dairy,https://alfatah.pk/products/frico-chevrette-mild-cheese-150-gm,,g,150.0,frico chevrette mild cheese
al-fateh,cheese---fateh,PRESIDENT GOUDA SHEESE SLICE 150G,"Rs.2,295",Dairy,https://alfatah.pk/products/president-gouda-sheese-slice-150g,,g,150.0,president gouda sheese slice
al-fateh,cheese---fateh,PRESIDENT NATURAL 4 CHEESE 200G,"Rs.2,195",Dairy,https://alfatah.pk/products/president-natural-4-cheese-200g,,g,200.0,president natural 4 cheese
al-fateh,cheese---fateh,FRICO CHEESE SLICES LITE 150 GM,"Rs.1,895",Dairy,https://alfatah.pk/products/frico-cheese-slices-lite-150-gm,,g,150.0,frico cheese slices lite
al-fateh,cheese---fateh,PRESIDENT EDAM CHEESE SLICES 150G,"Rs.2,295",Dairy,https://alfatah.pk/products/president-edam-cheese-slices-150g,,g,150.0,president edam cheese slices
al-fateh,cheese---fateh,PRESIDENT LIGHT CHEESE SLICES 150G,"Rs.2,295",Dairy,https://alfatah.pk/products/president-light-cheese-slices-150g,,g,150.0,president light cheese slices
al-fateh,cheese---fateh,PRESIDENT BATONNETS D EMMENTAL CROQUER 144G,"Rs.2,195",Dairy,https://alfatah.pk/products/president-batonnets-d-emmental-croquer-144g,,g,144.0,president batonnets d emmental croquer
al-fateh,cheese---fateh,PRESIDENT TENDRE & FRUITE CHEESE 220G,"Rs.2,295",Dairy,https://alfatah.pk/products/president-tendre-fruite-cheese-220g,,g,220.0,president tendre & fruite cheese
al-fateh,margarine---fateh,BLUE BAND MARGARINE SPREAD 235 GM,Rs.495,Dairy,https://alfatah.pk/products/blue-band-margarine-spread-235-gm,,g,235.0,blue band margarine spread
al-fateh,margarine---fateh,BLUE BAND MARGARINE SPREAD 180 GM,Rs.350,Dairy,https://alfatah.pk/products/blue-band-margarine-spread-180-gm,,g,180.0,blue band margarine spread
al-fateh,margarine---fateh,BLUE BAND MARGARINE SPREAD 25 GM,Rs.50,Dairy,https://alfatah.pk/products/blue-band-margarine-spread-25-gm,,g,25.0,blue band margarine spread
