store,category,name,product-link,image_url,cleaned_category,cleaned_name,cleaned_quantity,cleaned_unit,cleaned_price,price_per_unit,predicted_price_elastic_net,predicted_price_linear_regression,predicted_price_random_forest
al-fateh,flour---fateh,SUNBEAM CORN FLOUR 800GM,https://alfatah.pk/products/sunbeam-corn-flour-800gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-13T095753.483.png?v=1690227573,Staples,sunbeam corn flour,800.0,g,435.0,0.54375,396.09919596863944,397.0775753810222,453.013620916733
al-fateh,flour---fateh,UNCLE BARNS TEMPURA FLOUR CRISPY 1 KG,https://alfatah.pk/products/uncle-barns-tempura-flour-crispy-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1098237-1.jpg?v=1703108101,Staples,uncle barns tempura flour crispy,1000.0,g,945.0,0.945,1150.9819292801265,1177.8661606340806,839.3732848082994
al-fateh,flour---fateh,KISAN CORN ATTA WHITE 500 GM BASIC,https://alfatah.pk/products/kisan-corn-atta-white-500-gm-basic,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/094998800773_2.jpg?v=1709808477,Staples,kisan corn atta white basic,500.0,g,90.0,0.18,92.719272617474,90.65089999596809,88.98363223332521
al-fateh,flour---fateh,ECO WHOLE GRAIN RICE FLOUR 700 GM,https://alfatah.pk/products/eco-whole-grain-rice-flour-700-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3111111500833.jpg?v=1690213210,Staples,eco whole grain rice flour,700.0,g,270.0,0.38571428571428573,233.5912221503494,231.88847053307865,286.6193411146748
al-fateh,flour---fateh,ECO MULTI GRAIN FLOUR 700GM,https://alfatah.pk/products/eco-multi-grain-flour-700gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/3111111500963.jpg?v=1690213141,Staples,eco multi grain flour,700.0,g,490.0,0.7,495.41027538140145,500.4927889077941,505.5715928652285
al-fateh,flour---fateh,ECO MILLET FLOUR 1KG,https://alfatah.pk/products/eco-millet-flour-1kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/1264958-1.jpg?v=1704876905,Staples,eco millet flour,1000.0,g,290.0,0.29,254.5815691277355,251.5261451912683,289.7511782364518
al-fateh,flour---fateh,REANA ORGANIC DIABETIC FLOUR 5 KG,https://alfatah.pk/products/reana-organic-diabetic-flour-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8699076600220_8ba11952-e45c-40dd-90c9-1ff6a302cd0a.jpg?v=1751374480,Staples,reana organic diabetic flour,5000.0,g,2095.0,0.419,1745.0427970257606,1749.1165497503273,2118.000088951454
al-fateh,flour---fateh,ECO WHITE CORN FLOUR 1KG,https://alfatah.pk/products/eco-white-corn-flour-1kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/000307814_1.jpg?v=1757662016,Staples,eco white corn flour,1000.0,g,380.0,0.38,326.2882820478337,324.2450256721827,362.3236495980085
al-fateh,flour---fateh,ECO TEMPORA FLOUR 300 GM,https://alfatah.pk/products/eco-tempora-flour-300-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281910.png?v=1690213191,Staples,eco tempora flour,300.0,g,290.0,0.9666666666666667,369.7509016534856,377.0048052386702,324.4671880424543
al-fateh,flour---fateh,SUNBEAM DIET FLOUR SUGAR FREE 800GM,https://alfatah.pk/products/sunbeam-diet-flour-sugar-free-800gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-13T100034.167.png?v=1690227576,Staples,sunbeam diet flour sugar free,800.0,g,435.0,0.54375,396.09919596863944,397.0775753810222,453.013620916733
al-fateh,flour---fateh,SUNBEAM MAIZE FLOUR (WHITE CORN) 400 GM,https://alfatah.pk/products/sunbeam-maize-flour-white-corn-400-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8960059728596_a0eada60-2924-42c7-b562-3310c15677cc.jpg?v=1742902533,Staples,sunbeam maize flour white corn,400.0,g,450.0,1.125,650.8373501939709,668.745147500105,405.0291471484387
al-fateh,flour---fateh,SUNBEAM BARLEY HUSK FIBER FLOUR 800GM,https://alfatah.pk/products/sunbeam-barley-husk-fiber-flour-800gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-04-13T095931.605.png?v=1690227571,Staples,sunbeam barley husk fiber flour,800.0,g,435.0,0.54375,396.09919596863944,397.0775753810222,453.013620916733
al-fateh,flour---fateh,MR HUNG TEMPURA BATTER MIX FLOUR 500 GM,https://alfatah.pk/products/mr-hung-tempura-batter-mix-flour-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8852633330502_4ad570b0-98bc-4daf-9cb9-40a863e42a15.jpg?v=1717246438,Staples,mr hung tempura batter mix flour,500.0,g,395.0,0.79,430.9463126808944,436.7290334026784,369.5569236483608
al-fateh,flour---fateh,ORGANIC AJJU JEE DIABETIC FLOUR 1000GM,https://alfatah.pk/products/organic-ajju-jee-diabetic-flour-1000gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_25_e819d99b-50d8-46f1-b38d-d93f51f9287a.png?v=1738646698,Staples,organic ajju jee diabetic flour,1000.0,g,645.0,0.645,622.2550831362379,627.7331210537333,634.0485466331942
al-fateh,flour---fateh,FF ZA FLOUR 10 KG,https://alfatah.pk/products/ff-za-flour-10-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024040001863_bf345895-5687-49c6-9769-9ba21acb02cb.jpg?v=1746790474,Staples,ff za flour,10000.0,g,1400.0,0.14,1539.1430327409794,1518.1788149137317,1413.3611643100996
al-fateh,sugar---fateh,LOCAL DESI SUGAR 1 KG,https://alfatah.pk/products/local-desi-sugar,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000110376.jpg?v=1754480690,Staples,local desi sugar,1000.0,g,179.0,0.179,191.4770324757187,182.85229540377017,176.13138251573082
al-fateh,sugar---fateh,SHAKKAR 500 GM,https://alfatah.pk/products/shakkar-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000089818.jpg?v=1749897053,Staples,shakkar,500.0,g,130.0,0.26,123.86182578635693,118.6260120606863,130.09122704990284
al-fateh,sugar---fateh,SHAKKAR 1 KG,https://alfatah.pk/products/shakkar-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000089817.jpg?v=1754480649,Staples,shakkar,1000.0,g,260.0,0.26,244.58023445912383,234.91196255020992,258.41500794906625
al-fateh,sugar---fateh,GURR 1 KG,https://alfatah.pk/products/gurr-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000089816.jpg?v=1749897034,Staples,gurr,1000.0,g,260.0,0.26,244.58023445912383,234.91196255020992,258.41500794906625
al-fateh,sugar---fateh,FALAK DESI SHAKKAR JEGGERY POWDER 500GM,https://alfatah.pk/products/falak-desi-shakkar-jeggery-powder-500gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-12-04T153150.044.png?v=1733308318,Staples,falak desi shakkar jeggery powder,500.0,g,495.0,0.99,666.1804583876005,663.6664277751232,435.2834646337703
al-fateh,sugar---fateh,SUGARIE SUGAR GRANULATED BROWN 500 GM,https://alfatah.pk/products/sugarie-sugar-granulated-brown-500-gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1077229-1.jpg?v=1690227563,Staples,sugarie sugar granulated brown,500.0,g,210.0,0.42,192.55595929896006,186.34407064551752,214.48144487239645
al-fateh,sugar---fateh,SUNBEAM JAGGERY POWDER POUCH 1 KG,https://alfatah.pk/products/sunbeam-jaggery-powder-pouch-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_10552474-0e25-45b8-ae66-463af47262b4.png?v=1750917877,Staples,sunbeam jaggery powder pouch,1000.0,g,635.0,0.635,637.3984220601213,626.074518706642,637.2952590862618
al-fateh,sugar---fateh,SUNBEAM JAGGERY POWDER (SHAKKAR) 500GM,https://alfatah.pk/products/sunbeam-jaggery-powder-shakkar-500gm,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-10-13T121809.764.png?v=1760339957,Staples,sunbeam jaggery powder shakkar,500.0,g,365.0,0.73,398.27381262111396,392.0375332754022,384.9026506863224
al-fateh,sugar---fateh,GRANS DESI GURR 500GM PC,https://alfatah.pk/products/grans-gurr,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0967774925055_6dd7450b-f1e2-40c0-9807-b9f9fd489142.jpg?v=1742640659,Staples,grans desi gurr pc,500.0,g,390.0,0.78,442.2457250623559,436.38648828679516,389.801680502035
al-fateh,sugar---fateh,GRANS SHAKAR 500GM PC,https://alfatah.pk/products/grans-desi-shakkar,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0967774925062_7974ec81-cd2e-4cfd-aa95-a524d693cfa6.jpg?v=1717657316,Staples,grans shakar pc,500.0,g,390.0,0.78,442.2457250623559,436.38648828679516,389.801680502035
al-fateh,rice_products---fateh,SELLA RICE 1 KG,https://alfatah.pk/products/sella-rice-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000089819.jpg?v=1750061586,Staples,sella rice,1000.0,g,395.0,0.395,392.27048740743516,391.87816222047456,393.1460910436109
al-fateh,rice_products---fateh,GUARD RICE BASMATI ULTIMATE 1 KG,https://alfatah.pk/products/guard-rice-basmati-ultimate-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964003511005_423b87ae-d4c2-4884-8ce6-a5a9f102d643.jpg?v=1717246455,Staples,guard rice basmati ultimate,1000.0,g,520.0,0.52,537.708811943603,541.1332703829456,516.4838194624639
al-fateh,rice_products---fateh,GUARD SUPREME BASMATI RICE 1 KG,https://alfatah.pk/products/guard-supreme-basmati-rice-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1053437-1.jpg?v=1735879019,Staples,guard supreme basmati rice,1000.0,g,520.0,0.52,537.708811943603,541.1332703829456,516.4838194624639
al-fateh,rice_products---fateh,RICE BASMATI EXPORT QUALITY 1 KG,https://alfatah.pk/products/rice-basmati-export-quality-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2024040003201_89a40eeb-00be-460a-8a29-f7146c036a9f.jpg?v=1739361791,Staples,rice basmati export quality,1000.0,g,445.0,0.445,446.4777567048339,447.3788787546873,447.9437812806083
al-fateh,rice_products---fateh,RICE BASMATTI EXPORT QUALITY 2 KG,https://alfatah.pk/products/rice-basmatti-export-quality-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/image299.png?v=1709640905,Staples,rice basmatti export quality,2000.0,g,875.0,0.4375,862.8926258002617,866.5644426305481,866.4588890176672
al-fateh,rice_products---fateh,GUARD ULTIMATE BASMATI RICE 5 KG,https://alfatah.pk/products/guard-ultimate-basmati-rice-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1137763-1.jpg?v=1703096156,Staples,guard ultimate basmati rice,5000.0,g,2695.0,0.539,2714.6887435957133,2751.900350566624,2683.940818230189
al-fateh,rice_products---fateh,RICE BASMATI EXPORT QUALITY 5 KG,https://alfatah.pk/products/rice-basmati-export-quality-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000091756.png?v=1709640924,Staples,rice basmati export quality,5000.0,g,2195.0,0.439,2121.697508587046,2138.4628705174214,2190.2128812931883
al-fateh,rice_products---fateh,GUARD SUPREME BASMATI RICE 5 KG,https://alfatah.pk/products/guard-supreme-basmati-rice-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_2_679dad21-614f-431a-a6ec-29c278a8cd39.png?v=1744357707,Staples,guard supreme basmati rice,5000.0,g,2595.0,0.519,2587.5046775521414,2620.0415520878882,2603.011971521331
al-fateh,rice_products---fateh,GUARD SUPREME BASMATI RICE 2 KG,https://alfatah.pk/products/guard-supreme-basmati-rice-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_51bd508e-5aec-49a2-a713-c0f479f2259f.jpg?v=1719232101,Staples,guard supreme basmati rice,2000.0,g,1045.0,0.5225,1065.4651090771151,1075.2696174513014,1008.7187975467382
al-fateh,rice_products---fateh,GUARD RICE EASY COOK PARBOILED 1 KG,https://alfatah.pk/products/guard-rice-easy-cook-parboiled-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/19e607882355683e7cf7a107510dae1b_jpg_750x750_jpg.webp?v=1703096150,Staples,guard rice easy cook parboiled,1000.0,g,515.0,0.515,531.2392818210365,534.4717952284293,515.8616597423177
al-fateh,rice_products---fateh,FALAK BASMATI RICE EXTREME 1 KG,https://alfatah.pk/products/falak-basmati-rice-extreme-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_c64cdc1e-7eea-4fa4-8142-1b8911633c34.jpg?v=1719232561,Staples,falak basmati rice extreme,1000.0,g,499.0,0.499,510.916224366388,513.55815266039,498.7230085929647
al-fateh,rice_products---fateh,FF AROME SUPER BASMATI RICE 1KG,https://alfatah.pk/products/ff-arome-super-basmati-rice-1kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000143827_1.jpg?v=1744368948,Staples,ff arome super basmati rice,1000.0,g,430.0,0.43,429.67910729712895,430.16168521526635,430.5469960625219
al-fateh,rice_products---fateh,FF AROME SUPER BASMATI RICE 2KG,https://alfatah.pk/products/ff-arome-super-basmati-rice-2kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/afp-000144803.png?v=1690214300,Staples,ff arome super basmati rice,2000.0,g,860.0,0.43,846.4796285640743,849.701249240801,851.9106002074411
al-fateh,rice_products---fateh,FALAK BASMATI RICE EXTREME 5 KG,https://alfatah.pk/products/falak-basmati-rice-extreme-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_92c29ec8-8c51-43d1-9e3e-7cb8d8b3db8e.jpg?v=1719231747,Staples,falak basmati rice extreme,5000.0,g,2495.0,0.499,2464.708983106479,2492.8756032752885,2495.7843073946633
al-fateh,rice_products---fateh,FALAK SELECT SUPER KERNEL BASMATI RICE 1 KG,https://alfatah.pk/products/falak-select-super-kernel-basmati-rice-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961100091478_1_d921fea2-e8f0-4a37-97b5-b76e710e2f64.jpg?v=1718103053,Staples,falak select super kernel basmati rice,1000.0,g,410.0,0.41,408.0003813422687,407.96604385366925,411.1174505027865
al-fateh,rice_products---fateh,FALAK SUPER KERNEL RICE PREMIUM 1 KG,https://alfatah.pk/products/falak-super-kernel-rice-premium-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_9_83b860fb-b313-41f1-a9bb-6872a561707b.jpg?v=1719233275,Staples,falak super kernel rice premium,1000.0,g,475.0,0.475,481.4978861038838,483.3194010794546,472.8258926310579
al-fateh,rice_products---fateh,FF AROME SELLA RICE 3X 1 KG - PURPLE,https://alfatah.pk/products/ff-arome-sella-rice-3x-1-kg-purple,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281739_88e54b42-31f6-4f45-ba17-8fcffce8e5c7.jpg?v=1752315050,Staples,ff arome sella rice 3x - purple,1000.0,g,485.0,0.485,493.6017625197982,495.75576954090644,496.48231209787787
al-fateh,rice_products---fateh,FF AROME BASMATI RICE STEAM 3X 5 KG - YELLOW,https://alfatah.pk/products/ff-arome-basmati-rice-steam-3x-5-kg-yellow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281730_d6b1af92-4cdc-41d2-b673-feede75c5bde.jpg?v=1752314710,Staples,ff arome basmati rice steam 3x - yellow,5000.0,g,2350.0,0.47,2294.2543987902277,2316.6008262206615,2350.172576512796
al-fateh,rice_products---fateh,FF AROME RICE NATURAL 5 KG - ORANGE,https://alfatah.pk/products/ff-arome-rice-natural-3x-5-kg-orange,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000048294_7d8d8a79-48b7-40e6-8742-a74db8923ffb.jpg?v=1752314687,Staples,ff arome rice natural - orange,5000.0,g,2350.0,0.47,2294.2543987902277,2316.6008262206615,2350.172576512796
al-fateh,rice_products---fateh,FALAK BASMATI RICE BROWN ORGANIC JAR 1.5 KG,https://alfatah.pk/products/falak-basmati-rice-brown-organic-jar-1-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_69_e79e9d9c-68f2-48b7-80a1-42c5045d083b.png?v=1735620515,Staples,falak basmati rice brown organic jar,1500.0,g,825.0,0.55,858.8572465330197,867.1267874085588,810.6867637781221
al-fateh,rice_products---fateh,FF AROME BASMATI RICE STEAM 3X 1 KG - YELLOW,https://alfatah.pk/products/ff-arome-basmati-rice-steam-3x-1-kg-yellow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281732_727f6a60-1de7-4abe-9d54-d5f0e40e992d.jpg?v=1752314753,Staples,ff arome basmati rice steam 3x - yellow,1000.0,g,495.0,0.495,505.92497376459886,508.4247875417211,497.09430740846216
al-fateh,rice_products---fateh,GUARD BROWN BASMATI RICE 1.5 KG,https://alfatah.pk/products/guard-brown-basmati-rice-1-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_82f265c4-f741-413f-b42f-f4289ba10f5c.png?v=1744357455,Staples,guard brown basmati rice,1500.0,g,795.0,0.53,818.8683379450927,825.834972788709,798.4180714711644
al-fateh,rice_products---fateh,FF AROME RICE NATURAL 3X 1 KG - ORANGE,https://alfatah.pk/products/ff-arome-rice-natural-3x-1-kg-orange,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000048285_5937aa0a-0ed6-4e09-b2cc-ce9b3c2451c7.jpg?v=1752314664,Staples,ff arome rice natural 3x - orange,1000.0,g,495.0,0.495,505.92497376459886,508.4247875417211,497.09430740846216
al-fateh,rice_products---fateh,FALAK BROWN BASMATI RICE 1 KG,https://alfatah.pk/products/falak-brown-basmati-rice-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_ab9efc9a-e3e2-40e8-9de9-dec31ce33c65.png?v=1744357370,Staples,falak brown basmati rice,1000.0,g,399.0,0.399,396.42131823022595,396.1220268490748,400.3775257781114
al-fateh,rice_products---fateh,FF AROME BASMATI RICE STEAM 3X 2 KG - YELLOW,https://alfatah.pk/products/ff-arome-basmati-rice-steam-3x-2-kg-yellow,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281731_1156e135-1089-4147-ada4-4d8cb595a6ca.jpg?v=1752314729,Staples,ff arome basmati rice steam 3x - yellow,2000.0,g,965.0,0.4825,966.2703384459652,972.9441054581181,950.4703611760373
al-fateh,rice_products---fateh,FALAK SUPER KERNEL RICE PREMIUM 5 KG,https://alfatah.pk/products/falak-super-kernel-rice-premium-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_10_3d79e912-c6ea-4b6a-b57e-570773a1d0f0.jpg?v=1719233681,Staples,falak super kernel rice premium,5000.0,g,2395.0,0.479,2346.2057730880556,2370.294767289195,2386.0637664560254
al-fateh,rice_products---fateh,FF AROME RICE NATURAL 3X 2 KG - ORANGE,https://alfatah.pk/products/ff-arome-rice-natural-3x-2-kg-orange,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000048262_17d04d0d-259c-4258-8938-1bc89d70f205.jpg?v=1752314644,Staples,ff arome rice natural 3x - orange,2000.0,g,965.0,0.4825,966.2703384459652,972.9441054581181,950.4703611760373
al-fateh,rice_products---fateh,FALAK SELECT SUPER KERNEL BASMATI RICE 5KG,https://alfatah.pk/products/falak-select-super-kernel-basmati-rice-5kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_e5992ce2-8ef9-4591-b3c8-8b5dbe728cef.jpg?v=1719230557,Staples,falak select super kernel basmati rice,5000.0,g,2045.0,0.409,1963.8834550697948,1975.839442750762,2059.620597757381
al-fateh,rice_products---fateh,FF AROME SUPER BASMATI RICE BROWN 2X 1 KG,https://alfatah.pk/products/ff-arome-super-basmati-rice-brown-2x-1-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281740_1.jpg?v=1752315844,Staples,ff arome super basmati rice brown 2x,1000.0,g,455.0,0.455,457.9383230174471,459.1336731622456,451.56276183439184
al-fateh,rice_products---fateh,FALAK BASMATI RICE EXTREME 10 KG,https://alfatah.pk/products/falak-basmati-rice-extreme-10-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_0ee9b0cd-abcb-47a1-8ae4-1d2047106602.jpg?v=1719231349,Staples,falak basmati rice extreme,10000.0,g,4195.0,0.4195,3973.709656735537,4011.1551717142197,3900.227852761485
al-fateh,rice_products---fateh,FALAK EASY COOK SELLA BASMATI RICE 1KG,https://alfatah.pk/products/falak-easy-cook-sella-basmati-rice-1kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_14_01a39c53-34ea-432c-98f9-a2fb22e54b0b.png?v=1733484747,Staples,falak easy cook sella basmati rice,1000.0,g,470.0,0.47,475.5274303817942,477.1876041363462,471.5973870606637
al-fateh,rice_products---fateh,FF AROME SELLA RICE 3X 2 KG,https://alfatah.pk/products/ff-arome-sella-rice-3x-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000281738_60eccb3e-494d-459b-938b-edd862f567a1.jpg?v=1752315009,Staples,ff arome sella rice 3x,2000.0,g,950.0,0.475,948.4473318301978,954.58379526266,939.1363294516415
al-fateh,rice_products---fateh,FF AROME PB-7 ULTIMATE BASMATI RICE 2 KG,https://alfatah.pk/products/ff-arome-pb-7-ultimate-basmati-rice-2-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000482786.jpg?v=1752315117,Staples,ff arome pb-7 ultimate basmati rice,2000.0,g,945.0,0.4725,942.5597759565758,948.5205070994715,932.2885085996396
al-fateh,rice_products---fateh,GUARD SUPREME BASMATI RICE 10 KG,https://alfatah.pk/products/guard-supreme-basmati-rice-10-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_4_290c37c7-46f4-4a41-9771-ceb083dba525.png?v=1744364930,Staples,guard supreme basmati rice,10000.0,g,5195.0,0.5195,5100.73791752561,5178.852934172266,3921.784538419142
al-fateh,rice_products---fateh,FF AROME PB-7 ULTIMATE BASMATI RICE 5 KG,https://alfatah.pk/products/ff-arome-pb-7-ultimate-basmati-rice-5-kg,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000482787.jpg?v=1752315138,Staples,ff arome pb-7 ultimate basmati rice,5000.0,g,2325.0,0.465,2265.75662736898,2287.1591640789675,2334.472107316818
