store,category,name,price,product_link
al-fateh,Mayo & Spreads,TRADITION PEANUT BUTTER CHUNKY 300 GM,"Rs.1,050",https://alfatah.pk/products/tradition-peanut-butter-chunky-350-gm
al-fateh,Mayo & Spreads,LIFESTYLE SESAME OIL 100 ML,Rs.295,https://alfatah.pk/products/lifestyle-sesame-oil-100-ml
al-fateh,Mayo & Spreads,NUTRILIGHT CHOCI SPREAD 680GM,"Rs.1,695",https://alfatah.pk/products/nutrilight-choci-spread-680gm
al-fateh,Mayo & Spreads,MILKY ROYAL DECOR SAUCE STRAWBERRY FLAVOUR 350 GM,Rs.495,https://alfatah.pk/products/milky-royal-decor-sauce-strawberry-flavour-350-gm
al-fateh,Mayo & Spreads,AL AMEERA HALAWA WITH CHOCOLATE 400 GM,"Rs.1,295",https://alfatah.pk/products/al-ameera-halawa-with-chocolate-400-gm
al-fateh,Mayo & Spreads,HELLMANNS CHEESE MAYONNAISE POUCH 1KG,"Rs.1,495",https://alfatah.pk/products/hellmanns-cheese-mayonnaise-pouch-1kg
al-fateh,Mayo & Spreads,NATURAL PEANUT BUTTER 200GM,"Rs.1,580",https://alfatah.pk/products/natural-peanut-butter-200gm
al-fateh,Mayo & Spreads,AMERICAN GARDEN DRESSING SPREAD THOUSAND ISLAND 267 ML,"Rs.1,595",https://alfatah.pk/products/american-garden-dressing-spread-thousand-island-267-ml
al-fateh,Mayo & Spreads,KETO DARK CHOCOLATE COCONUT AND ALMOND BUTTER 200GM,"Rs.2,950",https://alfatah.pk/products/keto-dark-chocolate-coconut-and-almond-butter-200gm
al-fateh,Mayo & Spreads,AMERICAN GARDEN DRESSING SPREAD CREAMY CAESAR 267 ML,"Rs.1,595",https://alfatah.pk/products/american-garden-dressing-spread-creamy-caesar-267-ml
al-fateh,Mayo & Spreads,SKIPPY SPREAD PEANUT BUTTER CREAMY EXTRA SMOOTH 454 GM,"Rs.1,795",https://alfatah.pk/products/skippy-spread-peanut-butter-creamy-462-gm
al-fateh,Mayo & Spreads,NUTELLA CHOCOLATE SPREAD 750 GM,"Rs.3,295",https://alfatah.pk/products/nutella-chocolate-spread-750-gm
al-fateh,Mayo & Spreads,AMERICAN GARDEN DRESSING SPREAD FRENCH 267 ML,"Rs.1,595",https://alfatah.pk/products/american-garden-dressing-spread-french-267-ml
al-fateh,Mayo & Spreads,MAPLE JOE DARK SYRUP 500ML,"Rs.4,395",https://alfatah.pk/products/maple-joe-dark-syrup-500ml
al-fateh,Mayo & Spreads,MAPLE JOE SYRUP 189ML,"Rs.2,195",https://alfatah.pk/products/maple-joe-syrup-189ml
al-fateh,Mayo & Spreads,MAPLE JOE SYRUP 340ML,"Rs.3,495",https://alfatah.pk/products/maple-joe-syrup-340ml
al-fateh,Mayo & Spreads,FERRERO NUTELLA CHOCOLATE SPREAD 3 KG,"Rs.14,900",https://alfatah.pk/products/ferrero-nutella-chocolate-spread-3-kg
al-fateh,Mayo & Spreads,LOTUS BISCOFF SPREAD 1.6 KG,"Rs.8,995",https://alfatah.pk/products/lotus-biscoff-spread-1-6-kg
al-fateh,Mayo & Spreads,N HUG CHUNKY PEANUT BUTTER 340 GM,"Rs.1,145Rs.1,245",https://alfatah.pk/products/n-hug-chunky-peanut-butter-340g
al-fateh,Mayo & Spreads,SKIPPY SPREAD PEANUT BUTTER SUPER CHUNK 462 GM,"Rs.1,795",https://alfatah.pk/products/skippy-spread-peanut-butter-super-chunk-462-gm
al-fateh,Mayo & Spreads,N HUG CREAMY PEANUT BUTTER 340GM,"Rs.1,145Rs.1,245",https://alfatah.pk/products/n-hug-creamy-peanut-butter-340gm
al-fateh,Mayo & Spreads,GREEN FARM FRENCH DRESSING 227 GM,Rs.665,https://alfatah.pk/products/green-farm-french-dressing-227-gm
al-fateh,Mayo & Spreads,GREEN FARM THOUSAND ISLAND DRESSING 227 GM,Rs.665,https://alfatah.pk/products/green-farm-thousand-island-dressing-227-gm
al-fateh,Noodles & Pasta,KNORR NOODLE CHATTPATTA 110 GM,Rs.90,https://alfatah.pk/products/knorr-noodle-chattpatta-110-gm
al-fateh,Noodles & Pasta,NISSIN GEKIKARA RAMEN NOODLES HOT CARBO 120 GM,Rs.385,https://alfatah.pk/products/nissin-gekikara-ramen-noodles-hot-carbo-120-gm
al-fateh,Noodles & Pasta,KNORR NOODLES CHATPATTA PROMO PACK 50 GM,Rs.50,https://alfatah.pk/products/knorr-noodles-chatpatta-promo-pack-50-gm
al-fateh,Noodles & Pasta,KNORR NOODLES CHATT PATTA SAVE RS.15 PROMO 1X4 200GM,Rs.185,https://alfatah.pk/products/knorr-noodles-chatt-patta-save-rs-15-promo-1x4-200gm
al-fateh,Noodles & Pasta,NATIONAL VERMICELLIES 120 GM,Rs.65Rs.80,https://alfatah.pk/products/national-vermicellies-120-gm
al-fateh,Noodles & Pasta,BAKE PARLOR BIG ELBOW MACARONI POUCH 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-big-elbow-macaroni-pouch-400-gm
al-fateh,Noodles & Pasta,NISSIN GEKIKARA RAMEN NOODLES HOT CHICKEN 118 GM,Rs.385,https://alfatah.pk/products/nissin-gekikara-ramen-noodles-hot-chicken-118-gm
al-fateh,Noodles & Pasta,KNORR NOODLES SPICY BEEF 110.5 GM,Rs.150,https://alfatah.pk/products/knorr-noodles-spicy-beef-110-5-gm
al-fateh,Noodles & Pasta,KNORR NOODLES CHICKEN PROMO PACK 50 GM,Rs.50,https://alfatah.pk/products/knorr-noodles-chicken-promo-pack-50-gm
al-fateh,Noodles & Pasta,INDOMIE INSTANT NOODLES CHICKEN CHATKHARA 70 GM,Rs.65,https://alfatah.pk/products/indomie-instant-noodles-chicken-flavour-120gm
al-fateh,Noodles & Pasta,NISSIN GEKIKARA RAMEN NOODLES HOT MUSHROOM 109 GM,Rs.385,https://alfatah.pk/products/nissin-gekikara-ramen-noodles-hot-mushroom-109-gm
al-fateh,Noodles & Pasta,SHAN ROASTED VERMICELLI 150 GM BASIC,Rs.80,https://alfatah.pk/products/shan-roasted-vermicelli-150-gm-basic
al-fateh,Noodles & Pasta,BAKE PARLOR SPAGHETTI 500 GM,Rs.250,https://alfatah.pk/products/bake-parlor-spaghetti-500-gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLES CHATPATA 65 GM,Rs.45,https://alfatah.pk/products/shan-shoop-noodles-chatpata-65-gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLES CHATTPATA SAVER PACK 260 GM,Rs.180,https://alfatah.pk/products/shan-shoop-noodles-chattpata-saver-pack-260-gm
al-fateh,Noodles & Pasta,INDOMIE INSTANT NOODLES LEMON TARKA 120 GM,Rs.90,https://alfatah.pk/products/indomie-instant-noodles-vegetable-flavour-120gm
al-fateh,Noodles & Pasta,KNORR NOODLES CHICKEN 110 GM,Rs.90,https://alfatah.pk/products/knorr-noodles-chicken-110-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SPAGHETTI 450 GM,Rs.210,https://alfatah.pk/products/bake-parlor-spaghetti-450-gm
al-fateh,Noodles & Pasta,BAKE PARLOR VERMICELLI PREMIUM QUALITY 140 GM,Rs.60,https://alfatah.pk/products/bake-parlor-vermicelli-premium-quality-140-gm
al-fateh,Noodles & Pasta,INDOMIE INSTANT NOODLES MEAT MASALA 120 GM,Rs.90,https://alfatah.pk/products/indomie-instant-noodles-meat-masala-120-gm
al-fateh,Noodles & Pasta,KNORR NOODLES CHICKEN SAVE RS.15 PROMO 1X4 200GM,Rs.185,https://alfatah.pk/products/knorr-noodles-chicken-save-rs-15-promo-1x4-200gm
al-fateh,Noodles & Pasta,KOLSON SPAGHETTI FANCY 500 GM,Rs.260,https://alfatah.pk/products/kolson-spaghetti-fancy-500-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI PENNE 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-penne-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR PENNE MACRONI 400,Rs.190,https://alfatah.pk/products/bake-parlor-penne-macroni-400
al-fateh,Noodles & Pasta,INDOMIE INSTANT NOODLES LEMON TARKA 70 GM,Rs.65,https://alfatah.pk/products/indomie-instant-noodles-vegetable-flavour-70gm
al-fateh,Noodles & Pasta,BAKE PARLOR TIKKA MACARONI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-tikka-macaroni-250-gm
al-fateh,Noodles & Pasta,INDOMIE INSTANT NOODLES MEAT MASALA 70 GM,Rs.65,https://alfatah.pk/products/indomie-instant-noodles-beef-flavour-70gm
al-fateh,Noodles & Pasta,KOLSON MACARONI ELBOW LARGE 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-elbow-large-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR VERMICELLI U SHAPE 100 GM,Rs.40,https://alfatah.pk/products/bake-parlor-vermicelli-u-shape-100-gm
al-fateh,Noodles & Pasta,KAI CUP NOODLE KIMCHI 72GM,Rs.245,https://alfatah.pk/products/kai-cup-noodle-kimchi-72gm
al-fateh,Noodles & Pasta,BAKE PARLOR TWISTED MACARONI 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-short-cut-macaroni-400-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 614 FETTUCCINE 500 GM,Rs.595,https://alfatah.pk/products/reggia-pasta-614-fettuccine-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CUT VERMICELLI 350 GM,Rs.95,https://alfatah.pk/products/bake-parlor-cut-vermicelli-350-gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLE KOREAN CARBONARA 140 GM,Rs.299,https://alfatah.pk/products/shan-shoop-noodle-korean-carbonara-140-gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLES CHICKEN SAVER PACK 260 GM,Rs.180,https://alfatah.pk/products/shan-shoop-noodles-chicken-saver-pack-260-gm
al-fateh,Noodles & Pasta,KOLSON EGG NODDLES 227 GM,Rs.180,https://alfatah.pk/products/kolson-egg-noddles-227-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 34 PENNE ZITI RIGATE 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-34-penne-ziti-rigate-500-gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLES CHICKEN 65 GM,Rs.45,https://alfatah.pk/products/shan-shoop-noodles-chicken-65-gm
al-fateh,Noodles & Pasta,BAKE PARLOR EGG NOODLE CHINESE 227 GM,Rs.160,https://alfatah.pk/products/bake-parlor-egg-noodle-chinese-227-gm
al-fateh,Noodles & Pasta,KOLSON LASAGNE BOX 370 GM,Rs.365,https://alfatah.pk/products/kolson-lasagne-box-400-gm
al-fateh,Noodles & Pasta,GUARD PENNE MACARONI POUCH 400GM,Rs.170,https://alfatah.pk/products/guard-penne-macaroni-pouch-400gm
al-fateh,Noodles & Pasta,BAKE PARLOR COLORED FLAVOURED VERMICELLI 200 GM,Rs.60,https://alfatah.pk/products/bake-parlor-colored-flavoured-vermicelli-200-gm
al-fateh,Noodles & Pasta,KOLSON SPAGHETTI SIMPLE 450 GM,Rs.230,https://alfatah.pk/products/kolson-spaghetti-simple-450-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CHICKEN CHOWMEIN 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-chicken-chowmein-250-gm
al-fateh,Noodles & Pasta,BAKE PARLOR FAJITA SPAGHETTI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-fajita-spaghetti-250-gm
al-fateh,Noodles & Pasta,ARBELLA PASTA PENNE RIGATE 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-penne-rigate-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR LASANGE 400 GM,Rs.365,https://alfatah.pk/products/bake-parlor-lasange-400-gm
al-fateh,Noodles & Pasta,GRANORO PASTA FETTUCCINE NO 82 500 GM,Rs.775,https://alfatah.pk/products/granoro-pasta-fettuccine-no-82-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR FUSLELI MACARONI 400GM,Rs.190,https://alfatah.pk/products/bake-parlor-fusleli-macaroni-400gm
al-fateh,Noodles & Pasta,BAKE PARLOR ELBOW MACARONI BOX 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-big-elbow-macaroni-box-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR VERMICELLI COLOUR 400 GM,Rs.130,https://alfatah.pk/products/bake-parlor-vermicelli-colour-400-gm
al-fateh,Noodles & Pasta,KAI MALA WOK INSTANT NOODLES 120GM,Rs.190,https://alfatah.pk/products/kai-mala-wok-instant-noodles-120gm
al-fateh,Noodles & Pasta,MARIOS BIG ELBOW MACARONI 400 GM,Rs.175,https://alfatah.pk/products/marios-big-elbow-macaroni-400-gm
al-fateh,Noodles & Pasta,SUNBEAM VERMICILLI U SHAPE 140 GM,Rs.75,https://alfatah.pk/products/sunbeam-vermicilli-u-shape-140-gm-1
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLE KOREAN CHILLI BLAST 140 GM,Rs.299,https://alfatah.pk/products/shan-shoop-noodle-korean-chilli-blast-140-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI TWISTED ELBOW 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-twisted-elbow-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SHELL MACARONI 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-shell-macaroni-400-gm
al-fateh,Noodles & Pasta,ARBELLA SPAGHETTI 500 GM,Rs.385,https://alfatah.pk/products/arbella-spaghetti-500-gm
al-fateh,Noodles & Pasta,KAI CUP NOODLE KOREAN HOT 71GM,Rs.245,https://alfatah.pk/products/kai-cup-noodle-korean-hot-71gm
al-fateh,Noodles & Pasta,SHAN SHOOP NOODLE KOREAN CHEESE 140 GM,Rs.299,https://alfatah.pk/products/shan-shoop-noodle-korean-cheese-140-gm
al-fateh,Noodles & Pasta,BAKE PARLOR WHOLE WHEAT ELBOW MACARONI 400 GM,Rs.230,https://alfatah.pk/products/bake-parlor-whole-wheat-elbow-macaroni-400-gm
al-fateh,Noodles & Pasta,KOLSON LONG MACRONI 450 GM,Rs.235,https://alfatah.pk/products/kolson-long-macroni-450-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 5 LINGUINE 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-5-linguine-500-gm
al-fateh,Noodles & Pasta,GUARD ELBOW MACARONI 400GM,Rs.170,https://alfatah.pk/products/guard-elbow-macaroni-400gm
al-fateh,Noodles & Pasta,BAKE PARLOR MACORONI LONG 450 GM,Rs.255,https://alfatah.pk/products/bake-parlor-macoroni-long-450-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SPIRAL MACARONI 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-spiral-macaroni-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR BAR B Q MACARONI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-bar-b-q-macaroni-250-gm
al-fateh,Noodles & Pasta,MARIOS FASTA CHICKEN INSTANT MACARONI 45 GM,Rs.30,https://alfatah.pk/products/marios-fasta-chicken-instant-macaroni-45-gm
al-fateh,Noodles & Pasta,KAI CUP NOODLE SPICY MALA 72GM,Rs.245,https://alfatah.pk/products/kai-cup-noodle-spicy-mala-72gm
al-fateh,Noodles & Pasta,ARBELLA PASTA TAGLIATELLE 400 GM BASIC,Rs.525,https://alfatah.pk/products/arbella-pasta-tagliatelle-400-gm-basic
al-fateh,Noodles & Pasta,ARBELLA PASTA ELBOW LARGE 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-elbow-large-500-gm
al-fateh,Noodles & Pasta,0051 PASTA ELBOW MACRONI 250GM,Rs.110,https://alfatah.pk/products/0051-pasta-elbow-macroni-250gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND BIG PENNE 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-big-penne-400-gm
al-fateh,Noodles & Pasta,NATURES ELBOW TWISTED PASTA 400 GM,Rs.165,https://alfatah.pk/products/natures-elbow-twisted-pasta-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR ACHARI MACARONI 250 G,Rs.140,https://alfatah.pk/products/bake-parlor-achari-macaroni-250-g
al-fateh,Noodles & Pasta,ARBELLA PASTA ELBOW SMALL 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-elbow-small-500-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI ELBOW 400 GM,Rs.205,https://alfatah.pk/products/kolson-macaroni-elbow-400-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND MEDIUM ELBOW 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-medium-elbow-400-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND SPAGHETTI 1.5MM 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-spaghetti-1-5mm-400-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND FUSILLI 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-fusilli-400-gm
al-fateh,Noodles & Pasta,ARBELLA PASTA ROTINI FUSILLI 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-rotini-fusilli-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR WHOLE WHEAT SPAGHETTI 450GM,Rs.275,https://alfatah.pk/products/bake-parlor-whole-wheat-spaghetti-450gm
al-fateh,Noodles & Pasta,REGGIA PASTA 20 SPAGHETTINI 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-20-spaghettini-500-gm
al-fateh,Noodles & Pasta,SUNBEAM HAND MADE VERMICELLI POUCH 700 GM,Rs.765,https://alfatah.pk/products/sunbeam-hand-made-vermicelli-pouch-700-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SEVEN SPICE MACARONI 250 ML,Rs.140,https://alfatah.pk/products/bake-parlor-seven-spice-macaroni-250-ml
al-fateh,Noodles & Pasta,ARBELLA PASTA WHOLE WHEAT FUSILLI 400 GM,Rs.565,https://alfatah.pk/products/arbella-pasta-whole-wheat-fusilli-400-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND SMALL PENNE 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-small-penne-400-gm
al-fateh,Noodles & Pasta,ARBELLA PASTA CHARLESTON 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-charleston-500-gm
al-fateh,Noodles & Pasta,ARBELLA SPAGHETTI FETTUCINI 500 GM,Rs.375,https://alfatah.pk/products/arbella-spaghetti-fettucini-500-gm
al-fateh,Noodles & Pasta,GUARD SPIRAL MACARONI 400GM,Rs.170,https://alfatah.pk/products/guard-spiral-macaroni-400gm
al-fateh,Noodles & Pasta,MARIOS PENNE MACARONI 400 GM,Rs.175,https://alfatah.pk/products/marios-penne-macaroni-400-gm
al-fateh,Noodles & Pasta,GUARD SPAGHETTI BOX 450GM,Rs.195,https://alfatah.pk/products/guard-spaghetti-box-450gm
al-fateh,Noodles & Pasta,ARBELLA SPAGHETTI BUCATINI 500 GM,Rs.375,https://alfatah.pk/products/arbella-spaghetti-bucatini-500-gm
al-fateh,Noodles & Pasta,GUARD TWISTED ELBOW MACARONI 400GM,Rs.170,https://alfatah.pk/products/guard-twisted-elbow-macaroni-400gm
al-fateh,Noodles & Pasta,NATURES ELBOW BIG PASTA 400 GM,Rs.165,https://alfatah.pk/products/natures-elbow-big-pasta-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SPAGHETI HOT N SOUR 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-spagheti-hot-n-sour-250-gm
al-fateh,Noodles & Pasta,MARIOS TWISTED ELBOW MACARONI 400 GM,Rs.175,https://alfatah.pk/products/marios-twisted-elbow-macaroni-400-gm
al-fateh,Noodles & Pasta,FALAK PHENI FRIED VERMCELLI 200GM,Rs.375,https://alfatah.pk/products/falak-pheni-fried-vermcelli-200gm
al-fateh,Noodles & Pasta,ZAR PENNE PASTA 500 GM,Rs.345,https://alfatah.pk/products/zar-penne-pasta-500-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI SPIRAL 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-spiral-400-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI RIDGED ELBOW 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-ridged-elbow-400-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 32 PENNONI 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-32-pennoni-500-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 48 FUSILLI 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-48-fusilli-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR MACARONI POUCH 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-macaroni-pouch-400-gm
al-fateh,Noodles & Pasta,ARBELLA PASTA FARFALLE 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-farfalle-500-gm
al-fateh,Noodles & Pasta,BORGES SPAGHETTI 500GM,Rs.435,https://alfatah.pk/products/borges-spaghetti-500gm
al-fateh,Noodles & Pasta,0052 PASTA CAVATAPPI DOUBLE ELBOW 250GM,Rs.110,https://alfatah.pk/products/0052-pasta-cavatappi-double-elbow-250gm
al-fateh,Noodles & Pasta,OPA PASTA LARGE ELBOW 400 GM,Rs.195,https://alfatah.pk/products/opa-pasta-large-elbow-400-gm
al-fateh,Noodles & Pasta,OPA PASTA PENNE 400 GM,Rs.195,https://alfatah.pk/products/opa-pasta-penne-400-gm
al-fateh,Noodles & Pasta,MARIOS SHELL MACARONI 400 GM,Rs.175,https://alfatah.pk/products/marios-shell-macaroni-400-gm
al-fateh,Noodles & Pasta,KOLSON MACARONI LARGE SHELL 400 GM,Rs.210,https://alfatah.pk/products/kolson-macaroni-large-shell-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CAJUN SPAGHETTI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-cajun-spaghetti-250-gm
al-fateh,Noodles & Pasta,SUREE RICE STICK NODDLES 1MM 400 GM,Rs.645,https://alfatah.pk/products/suree-rice-stick-noddles-1mm-400-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 58 ELBOWS 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-58-elbows-500-gm
al-fateh,Noodles & Pasta,ARBELLA PASTA BIG SHELL 500 GM,Rs.375,https://alfatah.pk/products/arbella-pasta-big-shell-500-gm
al-fateh,Noodles & Pasta,SUREE RICE STICK NODDLES 5MM 400 GM,Rs.645,https://alfatah.pk/products/suree-rice-stick-noddles-5mm-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CHICKEN CHILLI PASTA 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-chicken-chilli-pasta-250-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND MEDIUM SHELL 400 GM,Rs.165,https://alfatah.pk/products/natures-own-brand-medium-shell-400-gm
al-fateh,Noodles & Pasta,ARBELLA SPAGHETI FUSILLI WHOLE WHEAT 400 GM,Rs.565,https://alfatah.pk/products/arbella-spagheti-fusilli-whole-wheat-400-gm
al-fateh,Noodles & Pasta,NISSIN RAMEN NOODLES U.F.O TRUFFLE CARBONARA CAUTION HOT WA,Rs.895,https://alfatah.pk/products/nissin-ramen-noodles-u-f-o-truffle-carbonara-caution-hot-wa
al-fateh,Noodles & Pasta,GUARD SHELL MACARONI POUCH 400 GM,Rs.170,https://alfatah.pk/products/guard-shell-macaroni-400gm
al-fateh,Noodles & Pasta,SUREE RICE STICK NODDLES 3MM 400 GM,Rs.645,https://alfatah.pk/products/suree-rice-stick-noddles-3mm-400-gm
al-fateh,Noodles & Pasta,MARIOS SPAGHETTI 450 GM,Rs.195,https://alfatah.pk/products/marios-spaghetti-450-gm
al-fateh,Noodles & Pasta,NATURES OWN BRAND PASTA LASAGNE 400 GM,Rs.295,https://alfatah.pk/products/natures-own-brand-pasta-lasagne-400-ml
al-fateh,Noodles & Pasta,BAKE PARLOR MALAI TIKKA MACARONI 2 IN 1 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-malai-tikka-macaroni-2-in-1-250-gm
al-fateh,Noodles & Pasta,KOLSON DHANAK VERMICILLI 200 GM,Rs.70,https://alfatah.pk/products/kolson-dhanak-vermicilli-200-gm
al-fateh,Noodles & Pasta,BAKE PARLOR BALTI MACARONI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-balti-macaroni-250-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 83 FARFALLE 500 GM,Rs.495,https://alfatah.pk/products/reggia-pasta-83-farfalle-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR SHASHLIK MACARONI 2 IN 1 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-shashlik-macaroni-2-in-1-250-gm
al-fateh,Noodles & Pasta,BAKE PARLOR THREE COLOR MACARONI 400 GM,Rs.190,https://alfatah.pk/products/bake-parlor-three-color-macaroni-400-gm
al-fateh,Noodles & Pasta,MARIOS TIKKA MACARONI 225 GM,Rs.115,https://alfatah.pk/products/marios-tikka-macaroni-225-gm
al-fateh,Noodles & Pasta,MARIOS FUSILLI MACARONI 400 GM,Rs.175,https://alfatah.pk/products/marios-fusilli-macaroni-400-gm
al-fateh,Noodles & Pasta,BAKE PARLOR BIHARI TIKKA MACARONI 2 IN 1 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-bihari-tikka-macaroni-2-in-1-250-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 15 BUCATINI 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-15-bucatini-500-gm
al-fateh,Noodles & Pasta,MARIOS CHICKEN MAKHANI MACARONI 225 GM,Rs.115,https://alfatah.pk/products/marios-chicken-makhani-macaroni-225-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 45 SEDANINI RIGATI 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-45-sedanini-rigati-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR RICE BIRYANI MACARONI 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-rice-biryani-macaroni-250-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 65 FUSILLI TRICOLORE 500 GM,Rs.575,https://alfatah.pk/products/reggia-pasta-65-fusilli-tricolore-500-gm
al-fateh,Noodles & Pasta,KOLSON DHANAK VERMICILLI 320 GM,Rs.125,https://alfatah.pk/products/kolson-dhanak-vermicilli-400-gm
al-fateh,Noodles & Pasta,OPA PASTA SPIRAL 400 GM,Rs.195,https://alfatah.pk/products/opa-pasta-spiral-400-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 60 GOMITI RIGATE 500 GM,Rs.395,https://alfatah.pk/products/reggia-pasta-60-gomiti-rigate-500-gm
al-fateh,Noodles & Pasta,SUREE RICE VERMI.NODDLES 400 GM,Rs.645,https://alfatah.pk/products/suree-rice-vermi-noddles-400-gm
al-fateh,Noodles & Pasta,OPA PASTA SMALL ELBOW 400 GM,Rs.195,https://alfatah.pk/products/opa-pasta-small-elbow-400-gm
al-fateh,Noodles & Pasta,ZAR FARFALLE PASTA 500 GM,Rs.345,https://alfatah.pk/products/zar-farfalle-pasta-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CHICKEN LASANGA 250 GM,Rs.195,https://alfatah.pk/products/bake-parlor-chicken-lasanga-250-gm
al-fateh,Noodles & Pasta,REGGIA PASTA 105 LASANGE 500 GM,Rs.695,https://alfatah.pk/products/reggia-pasta-105-lasange-500-gm
al-fateh,Noodles & Pasta,BAKE PARLOR CHICKEN MANCHURIAN 250 GM,Rs.140,https://alfatah.pk/products/bake-parlor-chicken-manchurian-250-gm
